cid,receptor,label
80277,PR,positive
83975,PR,hard_negative
82145,PR,hard_negative
7828,PR,hard_negative
86354,PR,positive
213031,PR,positive
9578570,PR,positive
86398,PR,positive
13218777,PR,positive
3794540,PR,hard_negative
21804,PR,positive
86429,PR,positive
50897,PR,hard_negative
50367,PR,positive
91754,PR,positive
10403199,PR,positive
643684,PR,hard_negative
20965,PR,positive
86173,PR,positive
33360,PR,positive
22833489,PR,positive
3352,PR,positive
6422843,PR,positive
213032,PR,positive
11826859,PR,hard_negative
2337,PR,hard_negative
91757,PR,positive
5355863,PR,positive
7328,PR,positive
47938,PR,positive
19587,PR,positive
86132,PR,positive
8010,PR,hard_negative
100524,PR,positive
51605,PR,positive
2998,PR,positive
36870,PR,positive
11437710,PR,positive
119193,PR,positive
117640,PR,positive
91683,PR,positive
54678504,PR,hard_negative
91692,PR,positive
89440,PR,positive
28768,PR,positive
66573,PR,positive
4128060,PR,positive
2723715,PR,positive
6872,PR,positive
91693,PR,positive
6636,PR,positive
11488,PR,positive
15530,PR,positive
34313,PR,positive
9298,PR,positive
15969,PR,positive
10303,PR,positive
118703,PR,positive
91664,PR,positive
27295,PR,positive
37125,PR,positive
26033,PR,positive
5510,PR,positive
91593,PR,positive
87391,PR,hard_negative
94932,PR,positive
66609,PR,positive
17701,PR,positive
17531,PR,positive
13081,PR,positive
38884,PR,positive
60196420,PR,positive
1474,PR,positive
6730,PR,hard_negative
222786,PR,positive
31957,PR,positive
66571,PR,positive
9782,PR,positive
192197,PR,positive
18980,PR,positive
79688,PR,positive
81346,PR,positive
6238,PR,hard_negative
3957,PR,positive
79633,PR,positive
94684,PR,positive
16143,PR,positive
10234,PR,positive
51369,PR,positive
93528,PR,positive
40520,PR,positive
17435,PR,positive
19402,PR,positive
91708,PR,positive
91673,PR,positive
5377791,PR,positive
11140605,PR,positive
32184,PR,positive
9570290,PR,positive
12309460,PR,positive
54886,PR,hard_negative
4493,PR,positive
54685925,PR,hard_negative
5756,PR,positive
5387121,PR,positive
39230,PR,positive
77956,PR,positive
6669,PR,positive
94544,PR,positive
67236,PR,positive
671,PR,positive
92387,PR,positive
6621,PR,positive
78435,PR,positive
243274,PR,positive
6772,PR,positive
116814,PR,positive
93312,PR,positive
4443516,PR,positive
86171,PR,positive
74937,PR,positive
20113,PR,positive
6518,PR,hard_negative
69765,PR,positive
5284462,PR,positive
27211,PR,positive
4373502,PR,positive
74448,PR,positive
103005,PR,positive
5392,PR,positive
61285,PR,positive
9403,PR,positive
3334,PR,positive
60196427,PR,hard_negative
41114,PR,positive
6291,PR,positive
55245,PR,positive
5364932,PR,hard_negative
1730,PR,positive
3899,PR,positive
42745,PR,hard_negative
23665583,PR,positive
9690,PR,positive
20848,PR,positive
16115,PR,positive
30709,PR,positive
22094,PR,positive
16422,PR,positive
38283,PR,positive
54680085,PR,positive
31315,PR,positive
67350,PR,positive
28417,PR,positive
5920,PR,positive
3034351,PR,positive
19079,PR,hard_negative
6253,PR,hard_negative
4044,PR,positive
31208,PR,positive
644213,PR,positive
3086172,PR,positive
13708,PR,positive
36382,PR,hard_negative
6741,PR,positive
69484,PR,hard_negative
2603,PR,positive
6099,PR,hard_negative
23668353,PR,hard_negative
67215,PR,positive
3371,PR,positive
26030,PR,positive
8955,PR,hard_negative
5833,PR,positive
5819,PR,hard_negative
93573,PR,hard_negative
7071,PR,positive
4534,PR,positive
13254,PR,positive
16722125,PR,positive
6857648,PR,positive
9786,PR,positive
6112114,PR,positive
12797557,PR,positive
91677,PR,positive
9300,PR,positive
33565,PR,hard_negative
5995,PR,positive
86210,PR,positive
9462,PR,positive
11273,PR,positive
16533,PR,hard_negative
8187,PR,hard_negative
14720269,PR,hard_negative
299728,PR,positive
5284557,PR,hard_negative
7180,PR,positive
5281607,PR,positive
24321,PR,positive
2170,PR,positive
11683,PR,hard_negative
6215,PR,hard_negative
4499,PR,positive
5281055,PR,positive
40854,PR,hard_negative
60196430,PR,hard_negative
6166,PR,hard_negative
82146,PR,positive
91688,PR,positive
3969,PR,positive
6603901,PR,positive
4659569,PR,positive
6025,PR,positive
6230,PR,hard_negative
9969573,PR,hard_negative
3444,PR,positive
161803,PR,positive
16682953,PR,positive
86211,PR,positive
23666110,PR,positive
76464,PR,hard_negative
10140,PR,hard_negative
62217,PR,positive
16961,PR,positive
9878,PR,hard_negative
75547,PR,positive
8380,PR,hard_negative
4420067,PR,hard_negative
85025,PR,hard_negative
223368,PR,positive
114994,PR,positive
62935,PR,positive
163263,PR,positive
4211,PR,positive
11769,PR,positive
9444,PR,positive
6777,PR,positive
70400,PR,positive
14716,PR,positive
60196435,PR,positive
60196436,PR,positive
10068207,PR,positive
59086459,PR,positive
9850056,PR,positive
250948,PR,hard_negative
6440554,PR,positive
11193251,PR,hard_negative
29354,PR,positive
65552,PR,positive
86287525,PR,positive
15032,PR,positive
5803,PR,positive
2375,PR,positive
31100,PR,hard_negative
75575,PR,positive
23670838,PR,hard_negative
135492483,PR,positive
8765,PR,positive
6625,PR,positive
7108,PR,positive
7175,PR,positive
7243,PR,positive
15730,PR,positive
697993,PR,positive
6051,PR,positive
11767,PR,positive
969491,PR,positive
7812,PR,hard_negative
17818,PR,hard_negative
4984721,PR,positive
22704,PR,positive
213013,PR,positive
6436449,PR,positive
3712,PR,positive
11818,PR,positive
6010,PR,hard_negative
31423,PR,positive
11442,PR,positive
4115,PR,positive
41368,PR,positive
29393,PR,positive
5564,PR,positive
31070,PR,positive
47898,PR,positive
5794,PR,positive
3034285,PR,positive
636362,PR,positive
60198,PR,positive
3034010,PR,positive
441336,PR,hard_negative
5745,PR,hard_negative
5472,PR,positive
123608,PR,hard_negative
38911,PR,positive
9677,PR,hard_negative
214348,PR,positive
4932,PR,positive
5282494,PR,hard_negative
23706212,PR,hard_negative
5311067,PR,hard_negative
9570076,PR,positive
64139,PR,positive
5746,PR,positive
74990,PR,hard_negative
5362376,PR,hard_negative
3333,PR,positive
135398737,PR,positive
68873,PR,hard_negative
148124,PR,hard_negative
5070,PR,positive
9270,PR,positive
31378,PR,hard_negative
4409,PR,positive
5388983,PR,positive
20469,PR,positive
10531,PR,hard_negative
150311,PR,positive
30323,PR,positive
23694214,PR,hard_negative
9046,PR,positive
3784,PR,positive
387447,PR,positive
71399,PR,positive
9051,PR,hard_negative
4927,PR,positive
451668,PR,positive
60749,PR,hard_negative
119182,PR,hard_negative
4768,PR,positive
23663400,PR,positive
119607,PR,hard_negative
5284587,PR,hard_negative
45006154,PR,positive
5311,PR,positive
51082,PR,positive
5978,PR,positive
63047,PR,hard_negative
229455,PR,hard_negative
444025,PR,hard_negative
2769,PR,positive
13765,PR,hard_negative
50878597,PR,hard_negative
16757820,PR,positive
130313,PR,positive
25249,PR,positive
7048801,PR,hard_negative
9818306,PR,positive
8609,PR,positive
443872,PR,positive
148192,PR,hard_negative
6005,PR,positive
84088,PR,positive
16051941,PR,positive
6432394,PR,positive
5952,PR,hard_negative
667476,PR,positive
5282375,PR,positive
3062316,PR,positive
123596,PR,positive
56801,PR,positive
26133,PR,hard_negative
16682935,PR,positive
37907,PR,positive
71386,PR,hard_negative
157917,PR,positive
153997,PR,positive
4184,PR,positive
104850,PR,positive
9577124,PR,positive
20395,PR,positive
10113978,PR,positive
610479,PR,positive
3728,PR,positive
60605,PR,hard_negative
10041070,PR,positive
4235,PR,hard_negative
3360,PR,positive
11104,PR,positive
91670,PR,hard_negative
6301,PR,hard_negative
6708701,PR,positive
10219,PR,positive
10126299,PR,positive
5702220,PR,positive
11296583,PR,positive
4177,PR,positive
65947,PR,hard_negative
5265,PR,hard_negative
10634,PR,hard_negative
443955,PR,positive
5282138,PR,positive
444008,PR,hard_negative
5282209,PR,hard_negative
102232,PR,positive
4006,PR,positive
108143,PR,positive
4507,PR,positive
121035,PR,positive
157355,PR,hard_negative
33611,PR,positive
56704,PR,hard_negative
69588,PR,positive
6321253,PR,hard_negative
168088,PR,hard_negative
35455,PR,hard_negative
2898,PR,positive
3316,PR,positive
23663985,PR,hard_negative
17273,PR,positive
5365672,PR,hard_negative
5282219,PR,positive
159271,PR,positive
71651,PR,hard_negative
3936,PR,positive
10631,PR,hard_negative
16574,PR,positive
24871267,PR,positive
65758,PR,positive
151194,PR,positive
60785,PR,positive
3033825,PR,positive
3033968,PR,hard_negative
54685524,PR,hard_negative
6918543,PR,positive
68827,PR,hard_negative
71203,PR,positive
43231,PR,hard_negative
68909,PR,positive
59757,PR,positive
35375,PR,positive
75194,PR,positive
11033,PR,hard_negative
30630,PR,positive
28767,PR,positive
70882,PR,positive
71717,PR,positive
71693,PR,positive
9454,PR,positive
56846451,PR,hard_negative
213037,PR,positive
65784,PR,hard_negative
27812,PR,positive
2541,PR,hard_negative
135430323,PR,positive
5329098,PR,positive
1684,PR,positive
9910986,PR,positive
6063342,PR,positive
68186,PR,positive
135400471,PR,positive
65620,PR,positive
9849425,PR,positive
73334,PR,positive
5074,PR,positive
4497,PR,positive
10239,PR,positive
440707,PR,positive
60712,PR,positive
54459,PR,positive
1550232,PR,positive
11350,PR,hard_negative
6719,PR,hard_negative
6433339,PR,hard_negative
54897,PR,positive
45073437,PR,positive
65776,PR,positive
76619,PR,positive
10212,PR,positive
7088,PR,positive
69912,PR,positive
5805243,PR,positive
92855,PR,positive
74106,PR,positive
91805,PR,positive
2733673,PR,positive
24466,PR,positive
50491,PR,positive
154256,PR,positive
5702068,PR,positive
34458,PR,positive
6918454,PR,positive
17693,PR,positive
16752,PR,positive
10382,PR,hard_negative
236702,PR,positive
11957725,PR,positive
11556711,PR,positive
73093,PR,hard_negative
5283389,PR,positive
17811,PR,positive
7492,PR,positive
67114,PR,positive
8492,PR,positive
11862,PR,positive
87293,PR,positive
11381,PR,positive
11232,PR,positive
16248,PR,positive
6451142,PR,positive
5879,PR,positive
69925,PR,positive
10937610,PR,positive
23663539,PR,positive
9827529,PR,positive
12540,PR,positive
9936739,PR,positive
17241,PR,positive
119361,PR,positive
5282451,PR,hard_negative
83119,PR,positive
16033,PR,positive
17201,PR,positive
10894,PR,positive
12870,PR,positive
6456,PR,positive
13231,PR,positive
7113,PR,positive
71012,PR,positive
9403,THRbeta,hard_negative
16043,THRbeta,hard_negative
2724411,THRbeta,hard_negative
7048801,THRbeta,hard_negative
66435,THRbeta,hard_negative
439501,THRbeta,hard_negative
5920,THRbeta,positive
7329,THRbeta,hard_negative
2333,THRbeta,hard_negative
443939,THRbeta,hard_negative
65758,THRbeta,hard_negative
71203,THRbeta,hard_negative
2170,THRbeta,hard_negative
5283389,THRbeta,hard_negative
1967,THRbeta,hard_negative
4768,THRbeta,hard_negative
4211,THRbeta,hard_negative
2554,THRbeta,hard_negative
2812,THRbeta,hard_negative
2801,THRbeta,hard_negative
3339,THRbeta,hard_negative
3397,THRbeta,hard_negative
3333,THRbeta,hard_negative
5280961,THRbeta,hard_negative
785,THRbeta,hard_negative
3899,THRbeta,hard_negative
3957,THRbeta,hard_negative
4122,THRbeta,hard_negative
51082,THRbeta,hard_negative
4011,THRbeta,hard_negative
4507,THRbeta,hard_negative
4497,THRbeta,hard_negative
4488,THRbeta,hard_negative
4477,THRbeta,hard_negative
71398,THRbeta,hard_negative
4485,THRbeta,hard_negative
4493,THRbeta,hard_negative
4615,THRbeta,hard_negative
61100,THRbeta,hard_negative
5070,THRbeta,hard_negative
54900,THRbeta,hard_negative
445154,THRbeta,hard_negative
37542,THRbeta,hard_negative
5265,THRbeta,hard_negative
24871267,THRbeta,hard_negative
62935,THRbeta,hard_negative
2998,THRbeta,hard_negative
71399,THRbeta,hard_negative
5803,THRbeta,positive
3440,THRbeta,hard_negative
9552079,THRbeta,hard_negative
6708701,THRbeta,hard_negative
5995,THRbeta,hard_negative
4993,THRbeta,hard_negative
3278,THRbeta,hard_negative
6047,THRbeta,hard_negative
4044,THRbeta,hard_negative
5333,THRbeta,positive
54682468,THRbeta,hard_negative
6166,THRbeta,hard_negative
54676038,THRbeta,hard_negative
6231,THRbeta,hard_negative
5340,THRbeta,positive
6741,THRbeta,hard_negative
192197,THRbeta,hard_negative
667476,THRbeta,hard_negative
6769,THRbeta,hard_negative
3293,THRbeta,hard_negative
2337,THRbeta,hard_negative
2482,THRbeta,hard_negative
7184,THRbeta,hard_negative
3735,THRbeta,hard_negative
7638,THRbeta,hard_negative
5344,THRbeta,hard_negative
2788,THRbeta,hard_negative
8569,THRbeta,hard_negative
4632,THRbeta,hard_negative
9051,THRbeta,hard_negative
224246,THRbeta,hard_negative
9878,THRbeta,hard_negative
34458,THRbeta,hard_negative
3371,THRbeta,hard_negative
10830,THRbeta,hard_negative
11289,THRbeta,hard_negative
11683,THRbeta,hard_negative
2391,THRbeta,hard_negative
9570076,THRbeta,hard_negative
14709,THRbeta,hard_negative
236702,THRbeta,hard_negative
92044441,THRbeta,positive
16490,THRbeta,hard_negative
443935,THRbeta,hard_negative
5510,THRbeta,hard_negative
2466,THRbeta,hard_negative
247839,THRbeta,hard_negative
3242,THRbeta,hard_negative
108013,THRbeta,hard_negative
446541,THRbeta,hard_negative
35375,THRbeta,hard_negative
4030,THRbeta,hard_negative
36462,THRbeta,hard_negative
5282493,THRbeta,hard_negative
4409,THRbeta,hard_negative
443955,THRbeta,hard_negative
3334,THRbeta,hard_negative
5281004,THRbeta,hard_negative
5472,THRbeta,hard_negative
2082,THRbeta,hard_negative
43231,THRbeta,hard_negative
2247,THRbeta,hard_negative
4594,THRbeta,hard_negative
6714002,THRbeta,hard_negative
3784,THRbeta,hard_negative
54454,THRbeta,hard_negative
2769,THRbeta,hard_negative
441336,THRbeta,hard_negative
57363,THRbeta,hard_negative
636374,THRbeta,hard_negative
8813,THRbeta,hard_negative
5284452,THRbeta,hard_negative
5018304,THRbeta,hard_negative
60196270,THRbeta,hard_negative
23671691,THRbeta,hard_negative
10114,THRbeta,hard_negative
444795,THRbeta,positive
1548943,THRbeta,hard_negative
6758,THRbeta,hard_negative
2153,THRbeta,positive
3969,THRbeta,hard_negative
8691,THRbeta,hard_negative
2406,THRbeta,hard_negative
4764,THRbeta,hard_negative
5853,THRbeta,hard_negative
4622,THRbeta,hard_negative
71651,THRbeta,positive
5327,THRbeta,positive
3295,THRbeta,hard_negative
5282494,THRbeta,hard_negative
440707,THRbeta,hard_negative
222757,THRbeta,hard_negative
6215,THRbeta,hard_negative
10607,THRbeta,hard_negative
71414,THRbeta,hard_negative
5952,THRbeta,hard_negative
16574,THRbeta,hard_negative
5753,THRbeta,hard_negative
9324,THRbeta,hard_negative
5754,THRbeta,hard_negative
104845,THRbeta,hard_negative
53232,THRbeta,hard_negative
5311067,THRbeta,hard_negative
6128,THRbeta,hard_negative
31101,THRbeta,hard_negative
104741,THRbeta,hard_negative
126941,THRbeta,hard_negative
45073437,THRbeta,hard_negative
6167,THRbeta,hard_negative
55245,THRbeta,hard_negative
6005,THRbeta,hard_negative
4235,THRbeta,hard_negative
2999413,THRbeta,hard_negative
68872,THRbeta,hard_negative
69588,THRbeta,hard_negative
62960,THRbeta,hard_negative
6129,THRbeta,hard_negative
448537,THRbeta,hard_negative
5288209,THRbeta,hard_negative
460612,THRbeta,hard_negative
136276712,THRbeta,hard_negative
5865,THRbeta,hard_negative
76973791,THRbeta,hard_negative
2724385,THRbeta,hard_negative
9444,THRbeta,hard_negative
5794,THRbeta,hard_negative
338733,THRbeta,hard_negative
7175,THRbeta,hard_negative
3039,THRbeta,hard_negative
5590,THRbeta,hard_negative
10635,THRbeta,hard_negative
10204,THRbeta,hard_negative
8816,THRbeta,hard_negative
9880,THRbeta,hard_negative
16682730,THRbeta,hard_negative
31553,THRbeta,hard_negative
3036,THRbeta,hard_negative
441140,THRbeta,hard_negative
667493,THRbeta,hard_negative
7108,THRbeta,hard_negative
17142,THRbeta,hard_negative
1483,THRbeta,hard_negative
3598,THRbeta,hard_negative
3610,THRbeta,hard_negative
3037,THRbeta,hard_negative
1732,THRbeta,positive
12358480,THRbeta,hard_negative
14710,THRbeta,hard_negative
5281034,THRbeta,hard_negative
6597,THRbeta,positive
2662,THRbeta,hard_negative
6604200,THRbeta,hard_negative
637511,THRbeta,hard_negative
8425,THRbeta,hard_negative
5991,THRbeta,hard_negative
5757,THRbeta,hard_negative
22571,THRbeta,hard_negative
3346,THRbeta,hard_negative
7573,THRbeta,hard_negative
5935,THRbeta,hard_negative
5284469,THRbeta,hard_negative
61444,THRbeta,hard_negative
26041,THRbeta,hard_negative
9787,THRbeta,hard_negative
6291,THRbeta,hard_negative
6253,THRbeta,hard_negative
5881,THRbeta,hard_negative
6238,THRbeta,hard_negative
28767,THRbeta,hard_negative
6433339,THRbeta,hard_negative
57333099,THRbeta,positive
54685925,THRbeta,hard_negative
5329098,THRbeta,hard_negative
2871,THRbeta,hard_negative
3120,THRbeta,hard_negative
727,THRbeta,hard_negative
3352,THRbeta,hard_negative
6279,THRbeta,hard_negative
6230,THRbeta,hard_negative
5755,THRbeta,hard_negative
5834,THRbeta,hard_negative
136122621,THRbeta,hard_negative
31307,THRbeta,hard_negative
5702220,THRbeta,hard_negative
2799,THRbeta,positive
5284557,THRbeta,hard_negative
161803,THRbeta,hard_negative
26133,THRbeta,hard_negative
3316,THRbeta,hard_negative
32798,THRbeta,hard_negative
5284537,THRbeta,hard_negative
5284623,THRbeta,hard_negative
16129778,THRbeta,hard_negative
123608,THRbeta,positive
51040,THRbeta,hard_negative
3034010,THRbeta,hard_negative
119607,THRbeta,hard_negative
150311,THRbeta,hard_negative
13789,THRbeta,hard_negative
3002190,THRbeta,hard_negative
442872,THRbeta,hard_negative
60699,THRbeta,hard_negative
74990,THRbeta,hard_negative
6975516,THRbeta,hard_negative
60198,THRbeta,hard_negative
8609,THRbeta,hard_negative
222786,THRbeta,hard_negative
64715,THRbeta,hard_negative
63047,THRbeta,hard_negative
16757820,THRbeta,hard_negative
4616,THRbeta,hard_negative
23663400,THRbeta,hard_negative
13109,THRbeta,hard_negative
11876263,THRbeta,hard_negative
8633,THRbeta,hard_negative
11313,THRbeta,hard_negative
60962,THRbeta,hard_negative
6518,THRbeta,hard_negative
40326,THRbeta,hard_negative
23706212,THRbeta,hard_negative
9677,THRbeta,hard_negative
6300,THRbeta,hard_negative
5564,THRbeta,hard_negative
7347,THRbeta,hard_negative
441207,THRbeta,hard_negative
5281078,THRbeta,hard_negative
2118,THRbeta,hard_negative
5876,THRbeta,hard_negative
7232,THRbeta,hard_negative
5877,THRbeta,hard_negative
135398739,THRbeta,positive
14720269,THRbeta,hard_negative
443375,THRbeta,hard_negative
443872,THRbeta,hard_negative
68827,THRbeta,hard_negative
56463,THRbeta,hard_negative
11350,THRbeta,hard_negative
68909,THRbeta,hard_negative
6063342,THRbeta,hard_negative
72157,THRbeta,hard_negative
68947,THRbeta,hard_negative
155143,THRbeta,hard_negative
60605,THRbeta,hard_negative
3005572,THRbeta,hard_negative
10476437,THRbeta,hard_negative
250948,THRbeta,hard_negative
9454,THRbeta,hard_negative
71693,THRbeta,hard_negative
6719,THRbeta,hard_negative
71645,THRbeta,hard_negative
5355130,THRbeta,hard_negative
17931,THRbeta,hard_negative
17693,THRbeta,hard_negative
165457,THRbeta,hard_negative
23716429,THRbeta,hard_negative
56846451,THRbeta,hard_negative
45006154,THRbeta,hard_negative
457193,THRbeta,hard_negative
8955,THRbeta,hard_negative
5284513,THRbeta,positive
6321253,THRbeta,hard_negative
107715,THRbeta,hard_negative
443884,THRbeta,hard_negative
31402,THRbeta,hard_negative
6505803,THRbeta,hard_negative
445643,THRbeta,hard_negative
12922658,THRbeta,hard_negative
5978,THRbeta,hard_negative
5377791,THRbeta,hard_negative
5392,THRbeta,hard_negative
91744,THRbeta,hard_negative
7547,THRbeta,hard_negative
23673837,THRbeta,hard_negative
7180,THRbeta,hard_negative
15797,THRbeta,hard_negative
5819,THRbeta,positive
36314,THRbeta,hard_negative
11273,THRbeta,hard_negative
28417,THRbeta,hard_negative
9782,THRbeta,hard_negative
20469,THRbeta,hard_negative
5591,THRbeta,hard_negative
11104,THRbeta,hard_negative
65784,THRbeta,hard_negative
11033,THRbeta,hard_negative
71339,THRbeta,hard_negative
119182,THRbeta,hard_negative
5282451,THRbeta,hard_negative
259331,THRbeta,hard_negative
35455,THRbeta,hard_negative
56649463,THRbeta,hard_negative
4006,THRbeta,hard_negative
68873,THRbeta,hard_negative
444025,THRbeta,hard_negative
3936,THRbeta,hard_negative
3033968,THRbeta,hard_negative
65947,THRbeta,hard_negative
60164,THRbeta,hard_negative
23663992,THRbeta,hard_negative
6456015,THRbeta,hard_negative
4499,THRbeta,hard_negative
2898,THRbeta,hard_negative
220401,THRbeta,hard_negative
451668,THRbeta,positive
5756,THRbeta,hard_negative
14250,THRbeta,hard_negative
9270,THRbeta,hard_negative
37907,THRbeta,hard_negative
4807,THRbeta,hard_negative
17113,THRbeta,hard_negative
243274,THRbeta,hard_negative
16682999,THRbeta,hard_negative
446925,THRbeta,hard_negative
157355,THRbeta,hard_negative
6536972,THRbeta,hard_negative
21881620,THRbeta,hard_negative
136122663,THRbeta,hard_negative
441351,THRbeta,hard_negative
66359,THRbeta,hard_negative
5362376,THRbeta,hard_negative
656583,THRbeta,hard_negative
6918178,THRbeta,hard_negative
27812,THRbeta,hard_negative
441406,THRbeta,hard_negative
2194,THRbeta,hard_negative
5282164,THRbeta,hard_negative
6918155,THRbeta,hard_negative
2375,THRbeta,hard_negative
150762,THRbeta,hard_negative
10634,THRbeta,hard_negative
6099,THRbeta,hard_negative
56704,THRbeta,hard_negative
5282375,THRbeta,hard_negative
168088,THRbeta,hard_negative
93858,THRbeta,hard_negative
2724259,THRbeta,hard_negative
54680085,THRbeta,hard_negative
23672582,THRbeta,hard_negative
23663985,THRbeta,hard_negative
48229,THRbeta,hard_negative
60785,THRbeta,hard_negative
6432394,THRbeta,hard_negative
472335,THRbeta,hard_negative
248271,THRbeta,hard_negative
5311,THRbeta,hard_negative
3345,THRbeta,hard_negative
4890,THRbeta,hard_negative
75194,THRbeta,hard_negative
83975,THRbeta,hard_negative
443936,THRbeta,hard_negative
6917715,THRbeta,hard_negative
60749,THRbeta,hard_negative
82146,THRbeta,positive
10126299,THRbeta,hard_negative
111332,THRbeta,hard_negative
231084,THRbeta,hard_negative
5280899,THRbeta,hard_negative
5365672,THRbeta,hard_negative
71386,THRbeta,hard_negative
31378,THRbeta,hard_negative
33309,THRbeta,hard_negative
108143,THRbeta,hard_negative
448013,THRbeta,hard_negative
68952,THRbeta,hard_negative
148124,THRbeta,hard_negative
135449328,THRbeta,hard_negative
23672302,THRbeta,hard_negative
644280,THRbeta,positive
151194,THRbeta,hard_negative
1013376,THRbeta,hard_negative
92942,THRbeta,hard_negative
119057604,THRbeta,hard_negative
91864482,THRbeta,hard_negative
65494,THRbeta,hard_negative
15984075,THRbeta,hard_negative
50878597,THRbeta,hard_negative
91670,THRbeta,hard_negative
636398,THRbeta,hard_negative
3003141,THRbeta,hard_negative
9833444,THRbeta,positive
4659569,THRbeta,hard_negative
5284533,THRbeta,hard_negative
444021,THRbeta,hard_negative
71470,THRbeta,hard_negative
259329,THRbeta,hard_negative
10382,THRbeta,hard_negative
5833,THRbeta,hard_negative
3016,THRbeta,hard_negative
5702068,THRbeta,hard_negative
5507,THRbeta,hard_negative
8293,THRbeta,hard_negative
148192,THRbeta,hard_negative
50491,THRbeta,hard_negative
8111,THRbeta,hard_negative
8225,THRbeta,hard_negative
14743,THRbeta,hard_negative
11065,THRbeta,hard_negative
60196346,THRbeta,hard_negative
443928,THRbeta,hard_negative
5994,THRbeta,hard_negative
6446,THRbeta,hard_negative
6010,THRbeta,hard_negative
9904,THRbeta,hard_negative
21700,THRbeta,hard_negative
10113978,THRbeta,hard_negative
16052038,THRbeta,hard_negative
10212,THRbeta,hard_negative
16961,THRbeta,hard_negative
3034658,THRbeta,hard_negative
403,THRbeta,hard_negative
68547,THRbeta,hard_negative
216237,THRbeta,hard_negative
10455790,THRbeta,hard_negative
9568078,THRbeta,hard_negative
443947,THRbeta,hard_negative
34870,THRbeta,positive
26391,THRbeta,hard_negative
66067,THRbeta,hard_negative
229455,THRbeta,hard_negative
21800,THRbeta,hard_negative
10041070,THRbeta,hard_negative
9570290,THRbeta,hard_negative
13081,THRbeta,hard_negative
156414,THRbeta,hard_negative
176167,THRbeta,hard_negative
5832,THRbeta,hard_negative
444000,THRbeta,hard_negative
6526396,THRbeta,hard_negative
5311051,THRbeta,hard_negative
156422,THRbeta,hard_negative
3050408,THRbeta,positive
10631,THRbeta,hard_negative
92146,THRbeta,hard_negative
656804,THRbeta,hard_negative
643684,THRbeta,hard_negative
9298,THRbeta,hard_negative
119171,THRbeta,hard_negative
65359,THRbeta,hard_negative
10633,THRbeta,hard_negative
443753,THRbeta,hard_negative
40854,THRbeta,hard_negative
697993,THRbeta,hard_negative
996,THRbeta,positive
5745,THRbeta,hard_negative
16158,THRbeta,hard_negative
23694214,THRbeta,hard_negative
169870,THRbeta,hard_negative
23680530,THRbeta,hard_negative
2969,THRbeta,hard_negative
6054,THRbeta,hard_negative
5870,THRbeta,hard_negative
63049,THRbeta,hard_negative
2912,THRbeta,hard_negative
6197,THRbeta,hard_negative
54897,THRbeta,hard_negative
6450551,THRbeta,hard_negative
2451,THRbeta,hard_negative
60196366,THRbeta,hard_negative
5284587,THRbeta,hard_negative
468595,THRbeta,hard_negative
5311454,THRbeta,hard_negative
130313,THRbeta,hard_negative
7483,THRbeta,hard_negative
21660,THRbeta,hard_negative
154914,THRbeta,hard_negative
6537495,THRbeta,hard_negative
12443,THRbeta,hard_negative
6818,THRbeta,hard_negative
21694,THRbeta,hard_negative
7595,THRbeta,hard_negative
8247,THRbeta,hard_negative
15752,THRbeta,hard_negative
3894848,THRbeta,hard_negative
64961,THRbeta,hard_negative
29872,THRbeta,hard_negative
6633,THRbeta,hard_negative
5842000,THRbeta,hard_negative
5282379,THRbeta,positive
21013,THRbeta,hard_negative
5281873,THRbeta,hard_negative
16682740,THRbeta,hard_negative
5743,THRbeta,hard_negative
7321,THRbeta,hard_negative
5364713,THRbeta,hard_negative
36159,THRbeta,hard_negative
115157,THRbeta,hard_negative
40301,THRbeta,hard_negative
11859,THRbeta,hard_negative
7472,THRbeta,hard_negative
627458,THRbeta,hard_negative
1910825,THRbeta,hard_negative
7062,THRbeta,hard_negative
50516,THRbeta,hard_negative
115089,THRbeta,hard_negative
15206,THRbeta,hard_negative
24937,THRbeta,hard_negative
22086,THRbeta,hard_negative
5993,THRbeta,hard_negative
27582,THRbeta,hard_negative
15588,THRbeta,hard_negative
7546,THRbeta,hard_negative
6440940,THRbeta,hard_negative
6439929,THRbeta,hard_negative
95170,THRbeta,hard_negative
11080,THRbeta,hard_negative
11356,THRbeta,hard_negative
6319,THRbeta,hard_negative
6828,THRbeta,hard_negative
7589,THRbeta,hard_negative
7102,THRbeta,hard_negative
7441,THRbeta,hard_negative
8442,THRbeta,hard_negative
3068143,THRbeta,hard_negative
1091,THRbeta,hard_negative
7568,THRbeta,hard_negative
8155,THRbeta,hard_negative
33934,THRbeta,hard_negative
7112,THRbeta,hard_negative
77080,THRbeta,hard_negative
62130,THRbeta,hard_negative
20240,THRbeta,hard_negative
13297,THRbeta,hard_negative
197873,THRbeta,hard_negative
67299,THRbeta,hard_negative
25015,THRbeta,hard_negative
14138,THRbeta,hard_negative
83050,THRbeta,hard_negative
8570,THRbeta,hard_negative
87250,THRbeta,hard_negative
586708,THRbeta,hard_negative
56638112,THRbeta,hard_negative
69150,THRbeta,hard_negative
23019,THRbeta,hard_negative
53316406,THRbeta,hard_negative
84677,THRbeta,hard_negative
102724,THRbeta,hard_negative
17321,THRbeta,hard_negative
22239085,THRbeta,hard_negative
6929,THRbeta,hard_negative
9958,THRbeta,hard_negative
